ISO3,Location,DataId,Indicator,Value,Precision,DHS_CountryCode,CountryName,SurveyYear,SurveyId,IndicatorId,IndicatorOrder,IndicatorType,CharacteristicId,CharacteristicOrder,CharacteristicCategory,CharacteristicLabel,ByVariableId,ByVariableLabel,IsTotal,IsPreferred,SDRID,RegionId,SurveyYearLabel,SurveyType,DenominatorWeighted,DenominatorUnweighted,CILow,CIHigh,LevelRank
UGA,Karamoja,7148243,Fully vaccinated (8 basic antigens),73,1,UG,Uganda,2016,UG2016DHS,CH_VACC_C_BAS,93906230,I,452012,1452120,Region,..Karamoja,0,,0,1,CHVACCCBAS,UGDHS2016452012,2016,DHS,79,164,,,2
UGA,Western,7073111,Fully vaccinated (8 basic antigens),57.2,1,UG,Uganda,2016,UG2016DHS,CH_VACC_C_BAS,93906230,I,452014,1452140,Region,..Western,0,,0,1,CHVACCCBAS,UGDHS2016452014,2016,DHS,390,420,,,2
UGA,..Bunyoro,4142394,Fully vaccinated (8 basic antigens),66.9,1,UG,Uganda,2016,UG2016DHS,CH_VACC_C_BAS,93906230,I,452031,1452141,Region,....Bunyoro,0,,0,1,CHVACCCBAS,UGDHS2016452031,2016,DHS,149,190,,,1
UGA,..Tooro,4978550,Fully vaccinated (8 basic antigens),51.2,1,UG,Uganda,2016,UG2016DHS,CH_VACC_C_BAS,93906230,I,452032,1452142,Region,....Tooro,0,,0,1,CHVACCCBAS,UGDHS2016452032,2016,DHS,241,230,,,1
UGA,South West,4446181,Fully vaccinated (8 basic antigens),64.8,1,UG,Uganda,2016,UG2016DHS,CH_VACC_C_BAS,93906230,I,452015,1452150,Region,..South West,0,,0,1,CHVACCCBAS,UGDHS2016452015,2016,DHS,296,298,,,2
UGA,..Ankole,7058105,Fully vaccinated (8 basic antigens),61.8,1,UG,Uganda,2016,UG2016DHS,CH_VACC_C_BAS,93906230,I,452033,1452151,Region,....Ankole,0,,0,1,CHVACCCBAS,UGDHS2016452033,2016,DHS,210,178,,,1
UGA,..Kigezi,4573895,Fully vaccinated (8 basic antigens),72,1,UG,Uganda,2016,UG2016DHS,CH_VACC_C_BAS,93906230,I,452034,1452152,Region,....Kigezi,0,,0,1,CHVACCCBAS,UGDHS2016452034,2016,DHS,87,120,,,1
UGA,Islands,7554596,Fully vaccinated (8 basic antigens),37.1,1,UG,Uganda,2016,UG2016DHS,CH_VACC_C_BAS,93906230,I,452040,1452400,Region,Islands,0,,0,1,CHVACCCBAS,UGDHS2016452040,2016,DHS,40,190,,,
UGA,Mountains,4406140,Fully vaccinated (8 basic antigens),54,1,UG,Uganda,2016,UG2016DHS,CH_VACC_C_BAS,93906230,I,452041,1452410,Region,Mountains,0,,0,1,CHVACCCBAS,UGDHS2016452041,2016,DHS,232,238,,,
UGA,Greater Kampala,5868196,Fully vaccinated (8 basic antigens),51.6,1,UG,Uganda,2016,UG2016DHS,CH_VACC_C_BAS,93906230,I,452042,1452420,Region,Greater Kampala,0,,0,1,CHVACCCBAS,UGDHS2016452042,2016,DHS,278,228,,,
UGA,South Buganda,4752014,Treatment of diarrhea: Either ORS or RHF,53,1,UG,Uganda,2016,UG2016DHS,CH_DIAT_C_ORT,94096040,I,452002,1452020,Region,..South Buganda,14000,Three years preceding the survey,0,0,CHDIATCORT,UGDHS2016452002,2016,DHS,294,192,,,1
UGA,South Buganda,4752015,Treatment of diarrhea: Either ORS or RHF,53,1,UG,Uganda,2016,UG2016DHS,CH_DIAT_C_ORT,94096040,I,452002,1452020,Region,..South Buganda,14000,Three years preceding the survey,0,0,CHDIATCORT,UGDHS2016452002,2016,DHS,294,192,,,2
UGA,South Buganda,2040576,Treatment of diarrhea: Either ORS or RHF,52.8,1,UG,Uganda,2016,UG2016DHS,CH_DIAT_C_ORT,94096040,I,452002,1452020,Region,..South Buganda,14001,Five years preceding the survey,0,1,CHDIATCORT,UGDHS2016452002,2016,DHS,359,229,,,1
UGA,South Buganda,2040577,Treatment of diarrhea: Either ORS or RHF,52.8,1,UG,Uganda,2016,UG2016DHS,CH_DIAT_C_ORT,94096040,I,452002,1452020,Region,..South Buganda,14001,Five years preceding the survey,0,1,CHDIATCORT,UGDHS2016452002,2016,DHS,359,229,,,2
UGA,North Buganda,5638153,Treatment of diarrhea: Either ORS or RHF,48.2,1,UG,Uganda,2016,UG2016DHS,CH_DIAT_C_ORT,94096040,I,452003,1452030,Region,..North Buganda,14000,Three years preceding the survey,0,0,CHDIATCORT,UGDHS2016452003,2016,DHS,226,190,,,1
UGA,North Buganda,5638154,Treatment of diarrhea: Either ORS or RHF,48.2,1,UG,Uganda,2016,UG2016DHS,CH_DIAT_C_ORT,94096040,I,452003,1452030,Region,..North Buganda,14000,Three years preceding the survey,0,0,CHDIATCORT,UGDHS2016452003,2016,DHS,226,190,,,2
UGA,North Buganda,6389473,Treatment of diarrhea: Either ORS or RHF,48.2,1,UG,Uganda,2016,UG2016DHS,CH_DIAT_C_ORT,94096040,I,452003,1452030,Region,..North Buganda,14001,Five years preceding the survey,0,1,CHDIATCORT,UGDHS2016452003,2016,DHS,256,224,,,2
UGA,North Buganda,6389472,Treatment of diarrhea: Either ORS or RHF,48.2,1,UG,Uganda,2016,UG2016DHS,CH_DIAT_C_ORT,94096040,I,452003,1452030,Region,..North Buganda,14001,Five years preceding the survey,0,1,CHDIATCORT,UGDHS2016452003,2016,DHS,256,224,,,1
UGA,Kampala,7472746,Treatment of diarrhea: Either ORS or RHF,43.9,1,UG,Uganda,2016,UG2016DHS,CH_DIAT_C_ORT,94096040,I,452004,1452040,Region,..Kampala,14000,Three years preceding the survey,0,0,CHDIATCORT,UGDHS2016452004,2016,DHS,77,88,,,1
UGA,Kampala,7472747,Treatment of diarrhea: Either ORS or RHF,43.9,1,UG,Uganda,2016,UG2016DHS,CH_DIAT_C_ORT,94096040,I,452004,1452040,Region,..Kampala,14000,Three years preceding the survey,0,0,CHDIATCORT,UGDHS2016452004,2016,DHS,77,88,,,2
UGA,Kampala,2609511,Treatment of diarrhea: Either ORS or RHF,45.2,1,UG,Uganda,2016,UG2016DHS,CH_DIAT_C_ORT,94096040,I,452004,1452040,Region,..Kampala,14001,Five years preceding the survey,0,1,CHDIATCORT,UGDHS2016452004,2016,DHS,86,102,,,1
UGA,Kampala,2609512,Treatment of diarrhea: Either ORS or RHF,45.2,1,UG,Uganda,2016,UG2016DHS,CH_DIAT_C_ORT,94096040,I,452004,1452040,Region,..Kampala,14001,Five years preceding the survey,0,1,CHDIATCORT,UGDHS2016452004,2016,DHS,86,102,,,2
UGA,East Central,4069248,Treatment of diarrhea: Either ORS or RHF,50.5,1,UG,Uganda,2016,UG2016DHS,CH_DIAT_C_ORT,94096040,I,452006,1452060,Region,..East Central,14000,Three years preceding the survey,0,0,CHDIATCORT,UGDHS2016452006,2016,DHS,309,276,,,2
UGA,East Central,4684701,Treatment of diarrhea: Either ORS or RHF,52.6,1,UG,Uganda,2016,UG2016DHS,CH_DIAT_C_ORT,94096040,I,452006,1452060,Region,..East Central,14001,Five years preceding the survey,0,1,CHDIATCORT,UGDHS2016452006,2016,DHS,390,356,,,2
UGA,..Busoga,4101021,Treatment of diarrhea: Either ORS or RHF,50.5,1,UG,Uganda,2016,UG2016DHS,CH_DIAT_C_ORT,94096040,I,452025,1452067,Region,....Busoga,14000,Three years preceding the survey,0,0,CHDIATCORT,UGDHS2016452025,2016,DHS,309,276,,,1
UGA,..Busoga,4752704,Treatment of diarrhea: Either ORS or RHF,52.6,1,UG,Uganda,2016,UG2016DHS,CH_DIAT_C_ORT,94096040,I,452025,1452067,Region,....Busoga,14001,Five years preceding the survey,0,1,CHDIATCORT,UGDHS2016452025,2016,DHS,390,356,,,1
UGA,Eastern,3961179,Treatment of diarrhea: Either ORS or RHF,42.1,1,UG,Uganda,2016,UG2016DHS,CH_DIAT_C_ORT,94096040,I,452007,1452070,Region,..Eastern,14000,Three years preceding the survey,0,0,CHDIATCORT,UGDHS2016452007,2016,DHS,453,522,,,2
UGA,Eastern,7156859,Treatment of diarrhea: Either ORS or RHF,40.9,1,UG,Uganda,2016,UG2016DHS,CH_DIAT_C_ORT,94096040,I,452007,1452070,Region,..Eastern,14001,Five years preceding the survey,0,1,CHDIATCORT,UGDHS2016452007,2016,DHS,552,639,,,2
UGA,..Bukedi,3643775,Treatment of diarrhea: Either ORS or RHF,56.6,1,UG,Uganda,2016,UG2016DHS,CH_DIAT_C_ORT,94096040,I,452026,1452071,Region,....Bukedi,14000,Three years preceding the survey,0,0,CHDIATCORT,UGDHS2016452026,2016,DHS,144,151,,,1
UGA,..Bukedi,2185813,Treatment of diarrhea: Either ORS or RHF,56.2,1,UG,Uganda,2016,UG2016DHS,CH_DIAT_C_ORT,94096040,I,452026,1452071,Region,....Bukedi,14001,Five years preceding the survey,0,1,CHDIATCORT,UGDHS2016452026,2016,DHS,182,191,,,1
UGA,..Bugisu,2547409,Treatment of diarrhea: Either ORS or RHF,41.5,1,UG,Uganda,2016,UG2016DHS,CH_DIAT_C_ORT,94096040,I,452027,1452072,Region,....Bugisu,14000,Three years preceding the survey,0,0,CHDIATCORT,UGDHS2016452027,2016,DHS,87,93,,,1
UGA,..Bugisu,3389399,Treatment of diarrhea: Either ORS or RHF,40,1,UG,Uganda,2016,UG2016DHS,CH_DIAT_C_ORT,94096040,I,452027,1452072,Region,....Bugisu,14001,Five years preceding the survey,0,1,CHDIATCORT,UGDHS2016452027,2016,DHS,105,110,,,1
UGA,..Teso,3044977,Treatment of diarrhea: Either ORS or RHF,32.8,1,UG,Uganda,2016,UG2016DHS,CH_DIAT_C_ORT,94096040,I,452028,1452073,Region,....Teso,14000,Three years preceding the survey,0,0,CHDIATCORT,UGDHS2016452028,2016,DHS,222,278,,,1
UGA,..Teso,949029,Treatment of diarrhea: Either ORS or RHF,30.7,1,UG,Uganda,2016,UG2016DHS,CH_DIAT_C_ORT,94096040,I,452028,1452073,Region,....Teso,14001,Five years preceding the survey,0,1,CHDIATCORT,UGDHS2016452028,2016,DHS,266,338,,,1
UGA,West Nile,5871352,Treatment of diarrhea: Either ORS or RHF,59.4,1,UG,Uganda,2016,UG2016DHS,CH_DIAT_C_ORT,94096040,I,452009,1452090,Region,..West Nile,14000,Three years preceding the survey,0,0,CHDIATCORT,UGDHS2016452009,2016,DHS,133,146,,,1
UGA,West Nile,5871353,Treatment of diarrhea: Either ORS or RHF,59.4,1,UG,Uganda,2016,UG2016DHS,CH_DIAT_C_ORT,94096040,I,452009,1452090,Region,..West Nile,14000,Three years preceding the survey,0,0,CHDIATCORT,UGDHS2016452009,2016,DHS,133,146,,,2
UGA,West Nile,7518478,Treatment of diarrhea: Either ORS or RHF,55.8,1,UG,Uganda,2016,UG2016DHS,CH_DIAT_C_ORT,94096040,I,452009,1452090,Region,..West Nile,14001,Five years preceding the survey,0,1,CHDIATCORT,UGDHS2016452009,2016,DHS,159,175,,,1
UGA,West Nile,7518479,Treatment of diarrhea: Either ORS or RHF,55.8,1,UG,Uganda,2016,UG2016DHS,CH_DIAT_C_ORT,94096040,I,452009,1452090,Region,..West Nile,14001,Five years preceding the survey,0,1,CHDIATCORT,UGDHS2016452009,2016,DHS,159,175,,,2
UGA,Northern,4847572,Treatment of diarrhea: Either ORS or RHF,46.4,1,UG,Uganda,2016,UG2016DHS,CH_DIAT_C_ORT,94096040,I,452010,1452100,Region,..Northern,14000,Three years preceding the survey,0,0,CHDIATCORT,UGDHS2016452010,2016,DHS,266,317,,,2
UGA,Northern,7258034,Treatment of diarrhea: Either ORS or RHF,45.5,1,UG,Uganda,2016,UG2016DHS,CH_DIAT_C_ORT,94096040,I,452010,1452100,Region,..Northern,14001,Five years preceding the survey,0,1,CHDIATCORT,UGDHS2016452010,2016,DHS,331,396,,,2
UGA,..Lango,4841506,Treatment of diarrhea: Either ORS or RHF,33.3,1,UG,Uganda,2016,UG2016DHS,CH_DIAT_C_ORT,94096040,I,452029,1452111,Region,....Lango,14000,Three years preceding the survey,0,0,CHDIATCORT,UGDHS2016452029,2016,DHS,121,145,,,1
UGA,..Lango,6377896,Treatment of diarrhea: Either ORS or RHF,35.5,1,UG,Uganda,2016,UG2016DHS,CH_DIAT_C_ORT,94096040,I,452029,1452111,Region,....Lango,14001,Five years preceding the survey,0,1,CHDIATCORT,UGDHS2016452029,2016,DHS,157,188,,,1
UGA,..Acholi,2250786,Treatment of diarrhea: Either ORS or RHF,57.4,1,UG,Uganda,2016,UG2016DHS,CH_DIAT_C_ORT,94096040,I,452030,1452112,Region,....Acholi,14000,Three years preceding the survey,0,0,CHDIATCORT,UGDHS2016452030,2016,DHS,145,172,,,1
UGA,..Acholi,5270861,Treatment of diarrhea: Either ORS or RHF,54.6,1,UG,Uganda,2016,UG2016DHS,CH_DIAT_C_ORT,94096040,I,452030,1452112,Region,....Acholi,14001,Five years preceding the survey,0,1,CHDIATCORT,UGDHS2016452030,2016,DHS,174,208,,,1
UGA,Karamoja,5316808,Treatment of diarrhea: Either ORS or RHF,77.8,1,UG,Uganda,2016,UG2016DHS,CH_DIAT_C_ORT,94096040,I,452012,1452120,Region,..Karamoja,14000,Three years preceding the survey,0,0,CHDIATCORT,UGDHS2016452012,2016,DHS,78,142,,,1
UGA,Karamoja,5316809,Treatment of diarrhea: Either ORS or RHF,77.8,1,UG,Uganda,2016,UG2016DHS,CH_DIAT_C_ORT,94096040,I,452012,1452120,Region,..Karamoja,14000,Three years preceding the survey,0,0,CHDIATCORT,UGDHS2016452012,2016,DHS,78,142,,,2
UGA,Karamoja,3879699,Treatment of diarrhea: Either ORS or RHF,80.5,1,UG,Uganda,2016,UG2016DHS,CH_DIAT_C_ORT,94096040,I,452012,1452120,Region,..Karamoja,14001,Five years preceding the survey,0,1,CHDIATCORT,UGDHS2016452012,2016,DHS,94,174,,,2
UGA,Karamoja,3879698,Treatment of diarrhea: Either ORS or RHF,80.5,1,UG,Uganda,2016,UG2016DHS,CH_DIAT_C_ORT,94096040,I,452012,1452120,Region,..Karamoja,14001,Five years preceding the survey,0,1,CHDIATCORT,UGDHS2016452012,2016,DHS,94,174,,,1
UGA,Western,6374313,Treatment of diarrhea: Either ORS or RHF,59.5,1,UG,Uganda,2016,UG2016DHS,CH_DIAT_C_ORT,94096040,I,452014,1452140,Region,..Western,14000,Three years preceding the survey,0,0,CHDIATCORT,UGDHS2016452014,2016,DHS,272,280,,,2
UGA,Western,4030499,Treatment of diarrhea: Either ORS or RHF,58,1,UG,Uganda,2016,UG2016DHS,CH_DIAT_C_ORT,94096040,I,452014,1452140,Region,..Western,14001,Five years preceding the survey,0,1,CHDIATCORT,UGDHS2016452014,2016,DHS,335,342,,,2
UGA,..Bunyoro,5120525,Treatment of diarrhea: Either ORS or RHF,60.3,1,UG,Uganda,2016,UG2016DHS,CH_DIAT_C_ORT,94096040,I,452031,1452141,Region,....Bunyoro,14000,Three years preceding the survey,0,0,CHDIATCORT,UGDHS2016452031,2016,DHS,66,81,,,1
UGA,..Bunyoro,6082982,Treatment of diarrhea: Either ORS or RHF,55.1,1,UG,Uganda,2016,UG2016DHS,CH_DIAT_C_ORT,94096040,I,452031,1452141,Region,....Bunyoro,14001,Five years preceding the survey,0,1,CHDIATCORT,UGDHS2016452031,2016,DHS,85,101,,,1
UGA,..Tooro,1974620,Treatment of diarrhea: Either ORS or RHF,59.2,1,UG,Uganda,2016,UG2016DHS,CH_DIAT_C_ORT,94096040,I,452032,1452142,Region,....Tooro,14000,Three years preceding the survey,0,0,CHDIATCORT,UGDHS2016452032,2016,DHS,206,199,,,1
UGA,..Tooro,6489439,Treatment of diarrhea: Either ORS or RHF,58.9,1,UG,Uganda,2016,UG2016DHS,CH_DIAT_C_ORT,94096040,I,452032,1452142,Region,....Tooro,14001,Five years preceding the survey,0,1,CHDIATCORT,UGDHS2016452032,2016,DHS,250,241,,,1
UGA,South West,4983019,Treatment of diarrhea: Either ORS or RHF,41.4,1,UG,Uganda,2016,UG2016DHS,CH_DIAT_C_ORT,94096040,I,452015,1452150,Region,..South West,14000,Three years preceding the survey,0,0,CHDIATCORT,UGDHS2016452015,2016,DHS,205,222,,,2
UGA,South West,3662909,Treatment of diarrhea: Either ORS or RHF,38.1,1,UG,Uganda,2016,UG2016DHS,CH_DIAT_C_ORT,94096040,I,452015,1452150,Region,..South West,14001,Five years preceding the survey,0,1,CHDIATCORT,UGDHS2016452015,2016,DHS,268,286,,,2
UGA,..Ankole,6368896,Treatment of diarrhea: Either ORS or RHF,33.3,1,UG,Uganda,2016,UG2016DHS,CH_DIAT_C_ORT,94096040,I,452033,1452151,Region,....Ankole,14000,Three years preceding the survey,0,0,CHDIATCORT,UGDHS2016452033,2016,DHS,143,130,,,1
UGA,..Ankole,4044532,Treatment of diarrhea: Either ORS or RHF,29.7,1,UG,Uganda,2016,UG2016DHS,CH_DIAT_C_ORT,94096040,I,452033,1452151,Region,....Ankole,14001,Five years preceding the survey,0,1,CHDIATCORT,UGDHS2016452033,2016,DHS,192,174,,,1
UGA,..Kigezi,4997296,Treatment of diarrhea: Either ORS or RHF,59.9,1,UG,Uganda,2016,UG2016DHS,CH_DIAT_C_ORT,94096040,I,452034,1452152,Region,....Kigezi,14000,Three years preceding the survey,0,0,CHDIATCORT,UGDHS2016452034,2016,DHS,62,92,,,1
UGA,..Kigezi,3672997,Treatment of diarrhea: Either ORS or RHF,59.3,1,UG,Uganda,2016,UG2016DHS,CH_DIAT_C_ORT,94096040,I,452034,1452152,Region,....Kigezi,14001,Five years preceding the survey,0,1,CHDIATCORT,UGDHS2016452034,2016,DHS,76,112,,,1
UGA,Islands,6430429,Treatment of diarrhea: Either ORS or RHF,49.8,1,UG,Uganda,2016,UG2016DHS,CH_DIAT_C_ORT,94096040,I,452040,1452400,Region,Islands,14000,Three years preceding the survey,0,0,CHDIATCORT,UGDHS2016452040,2016,DHS,42,191,,,
UGA,Islands,960368,Treatment of diarrhea: Either ORS or RHF,49.9,1,UG,Uganda,2016,UG2016DHS,CH_DIAT_C_ORT,94096040,I,452040,1452400,Region,Islands,14001,Five years preceding the survey,0,1,CHDIATCORT,UGDHS2016452040,2016,DHS,53,244,,,
UGA,Mountains,5570508,Treatment of diarrhea: Either ORS or RHF,62.1,1,UG,Uganda,2016,UG2016DHS,CH_DIAT_C_ORT,94096040,I,452041,1452410,Region,Mountains,14000,Three years preceding the survey,0,0,CHDIATCORT,UGDHS2016452041,2016,DHS,180,177,,,
UGA,Mountains,3896420,Treatment of diarrhea: Either ORS or RHF,60.3,1,UG,Uganda,2016,UG2016DHS,CH_DIAT_C_ORT,94096040,I,452041,1452410,Region,Mountains,14001,Five years preceding the survey,0,1,CHDIATCORT,UGDHS2016452041,2016,DHS,219,217,,,
UGA,Greater Kampala,6267005,Treatment of diarrhea: Either ORS or RHF,56.9,1,UG,Uganda,2016,UG2016DHS,CH_DIAT_C_ORT,94096040,I,452042,1452420,Region,Greater Kampala,14000,Three years preceding the survey,0,0,CHDIATCORT,UGDHS2016452042,2016,DHS,166,128,,,
UGA,Greater Kampala,1085974,Treatment of diarrhea: Either ORS or RHF,57.2,1,UG,Uganda,2016,UG2016DHS,CH_DIAT_C_ORT,94096040,I,452042,1452420,Region,Greater Kampala,14001,Five years preceding the survey,0,1,CHDIATCORT,UGDHS2016452042,2016,DHS,200,152,,,
UGA,South Buganda,6436118,Children stunted,26.5,1,UG,Uganda,2016,UG2016DHS,CN_NUTS_C_HA2,104236020,I,452002,1452020,Region,..South Buganda,0,,0,1,CNNUTSCHA2,UGDHS2016452002,2016,DHS,619,411,,,1
UGA,South Buganda,6436119,Children stunted,26.5,1,UG,Uganda,2016,UG2016DHS,CN_NUTS_C_HA2,104236020,I,452002,1452020,Region,..South Buganda,0,,0,1,CNNUTSCHA2,UGDHS2016452002,2016,DHS,619,411,,,2
UGA,North Buganda,2687498,Children stunted,28,1,UG,Uganda,2016,UG2016DHS,CN_NUTS_C_HA2,104236020,I,452003,1452030,Region,..North Buganda,0,,0,1,CNNUTSCHA2,UGDHS2016452003,2016,DHS,520,403,,,2
UGA,North Buganda,2687497,Children stunted,28,1,UG,Uganda,2016,UG2016DHS,CN_NUTS_C_HA2,104236020,I,452003,1452030,Region,..North Buganda,0,,0,1,CNNUTSCHA2,UGDHS2016452003,2016,DHS,520,403,,,1
UGA,Kampala,1458205,Children stunted,18.1,1,UG,Uganda,2016,UG2016DHS,CN_NUTS_C_HA2,104236020,I,452004,1452040,Region,..Kampala,0,,0,1,CNNUTSCHA2,UGDHS2016452004,2016,DHS,146,186,,,1
UGA,Kampala,1458206,Children stunted,18.1,1,UG,Uganda,2016,UG2016DHS,CN_NUTS_C_HA2,104236020,I,452004,1452040,Region,..Kampala,0,,0,1,CNNUTSCHA2,UGDHS2016452004,2016,DHS,146,186,,,2
UGA,East Central,1460097,Children stunted,29,1,UG,Uganda,2016,UG2016DHS,CN_NUTS_C_HA2,104236020,I,452006,1452060,Region,..East Central,0,,0,1,CNNUTSCHA2,UGDHS2016452006,2016,DHS,538,488,,,2
UGA,..Busoga,1458189,Children stunted,29,1,UG,Uganda,2016,UG2016DHS,CN_NUTS_C_HA2,104236020,I,452025,1452067,Region,....Busoga,0,,0,1,CNNUTSCHA2,UGDHS2016452025,2016,DHS,538,488,,,1
UGA,Eastern,3684058,Children stunted,23.4,1,UG,Uganda,2016,UG2016DHS,CN_NUTS_C_HA2,104236020,I,452007,1452070,Region,..Eastern,0,,0,1,CNNUTSCHA2,UGDHS2016452007,2016,DHS,936,1052,,,2
UGA,..Bukedi,3500494,Children stunted,22.8,1,UG,Uganda,2016,UG2016DHS,CN_NUTS_C_HA2,104236020,I,452026,1452071,Region,....Bukedi,0,,0,1,CNNUTSCHA2,UGDHS2016452026,2016,DHS,363,384,,,1
UGA,..Bugisu,6065716,Children stunted,36,1,UG,Uganda,2016,UG2016DHS,CN_NUTS_C_HA2,104236020,I,452027,1452072,Region,....Bugisu,0,,0,1,CNNUTSCHA2,UGDHS2016452027,2016,DHS,251,268,,,1
UGA,..Teso,5771907,Children stunted,14.3,1,UG,Uganda,2016,UG2016DHS,CN_NUTS_C_HA2,104236020,I,452028,1452073,Region,....Teso,0,,0,1,CNNUTSCHA2,UGDHS2016452028,2016,DHS,322,400,,,1
UGA,West Nile,5757646,Children stunted,33.9,1,UG,Uganda,2016,UG2016DHS,CN_NUTS_C_HA2,104236020,I,452009,1452090,Region,..West Nile,0,,0,1,CNNUTSCHA2,UGDHS2016452009,2016,DHS,348,340,,,1
UGA,West Nile,5757647,Children stunted,33.9,1,UG,Uganda,2016,UG2016DHS,CN_NUTS_C_HA2,104236020,I,452009,1452090,Region,..West Nile,0,,0,1,CNNUTSCHA2,UGDHS2016452009,2016,DHS,348,340,,,2
UGA,Northern,4765511,Children stunted,26.3,1,UG,Uganda,2016,UG2016DHS,CN_NUTS_C_HA2,104236020,I,452010,1452100,Region,..Northern,0,,0,1,CNNUTSCHA2,UGDHS2016452010,2016,DHS,558,669,,,2
UGA,..Lango,5548720,Children stunted,22.3,1,UG,Uganda,2016,UG2016DHS,CN_NUTS_C_HA2,104236020,I,452029,1452111,Region,....Lango,0,,0,1,CNNUTSCHA2,UGDHS2016452029,2016,DHS,288,347,,,1
UGA,..Acholi,5965598,Children stunted,30.6,1,UG,Uganda,2016,UG2016DHS,CN_NUTS_C_HA2,104236020,I,452030,1452112,Region,....Acholi,0,,0,1,CNNUTSCHA2,UGDHS2016452030,2016,DHS,270,322,,,1
UGA,Karamoja,7144764,Children stunted,35.2,1,UG,Uganda,2016,UG2016DHS,CN_NUTS_C_HA2,104236020,I,452012,1452120,Region,..Karamoja,0,,0,1,CNNUTSCHA2,UGDHS2016452012,2016,DHS,120,244,,,1
UGA,Karamoja,7144765,Children stunted,35.2,1,UG,Uganda,2016,UG2016DHS,CN_NUTS_C_HA2,104236020,I,452012,1452120,Region,..Karamoja,0,,0,1,CNNUTSCHA2,UGDHS2016452012,2016,DHS,120,244,,,2
UGA,Western,3486663,Children stunted,38.1,1,UG,Uganda,2016,UG2016DHS,CN_NUTS_C_HA2,104236020,I,452014,1452140,Region,..Western,0,,0,1,CNNUTSCHA2,UGDHS2016452014,2016,DHS,766,800,,,2
UGA,..Bunyoro,6600725,Children stunted,34.5,1,UG,Uganda,2016,UG2016DHS,CN_NUTS_C_HA2,104236020,I,452031,1452141,Region,....Bunyoro,0,,0,1,CNNUTSCHA2,UGDHS2016452031,2016,DHS,311,361,,,1
UGA,..Tooro,5908866,Children stunted,40.6,1,UG,Uganda,2016,UG2016DHS,CN_NUTS_C_HA2,104236020,I,452032,1452142,Region,....Tooro,0,,0,1,CNNUTSCHA2,UGDHS2016452032,2016,DHS,454,439,,,1
UGA,South West,1442245,Children stunted,29.7,1,UG,Uganda,2016,UG2016DHS,CN_NUTS_C_HA2,104236020,I,452015,1452150,Region,..South West,0,,0,1,CNNUTSCHA2,UGDHS2016452015,2016,DHS,567,567,,,2
UGA,..Ankole,3334779,Children stunted,29.3,1,UG,Uganda,2016,UG2016DHS,CN_NUTS_C_HA2,104236020,I,452033,1452151,Region,....Ankole,0,,0,1,CNNUTSCHA2,UGDHS2016452033,2016,DHS,399,341,,,1
UGA,..Kigezi,2454897,Children stunted,30.7,1,UG,Uganda,2016,UG2016DHS,CN_NUTS_C_HA2,104236020,I,452034,1452152,Region,....Kigezi,0,,0,1,CNNUTSCHA2,UGDHS2016452034,2016,DHS,168,226,,,1
UGA,Islands,7554803,Children stunted,27,1,UG,Uganda,2016,UG2016DHS,CN_NUTS_C_HA2,104236020,I,452040,1452400,Region,Islands,0,,0,1,CNNUTSCHA2,UGDHS2016452040,2016,DHS,60,304,,,
UGA,Mountains,2535914,Children stunted,36.6,1,UG,Uganda,2016,UG2016DHS,CN_NUTS_C_HA2,104236020,I,452041,1452410,Region,Mountains,0,,0,1,CNNUTSCHA2,UGDHS2016452041,2016,DHS,419,424,,,
UGA,Greater Kampala,1451357,Children stunted,19.6,1,UG,Uganda,2016,UG2016DHS,CN_NUTS_C_HA2,104236020,I,452042,1452420,Region,Greater Kampala,0,,0,1,CNNUTSCHA2,UGDHS2016452042,2016,DHS,342,284,,,
UGA,South Buganda,6929834,Children wasted,1.1,1,UG,Uganda,2016,UG2016DHS,CN_NUTS_C_WH2,104236050,I,452002,1452020,Region,..South Buganda,0,,0,1,CNNUTSCWH2,UGDHS2016452002,2016,DHS,642,423,,,1
UGA,South Buganda,6929835,Children wasted,1.1,1,UG,Uganda,2016,UG2016DHS,CN_NUTS_C_WH2,104236050,I,452002,1452020,Region,..South Buganda,0,,0,1,CNNUTSCWH2,UGDHS2016452002,2016,DHS,642,423,,,2
UGA,North Buganda,4724429,Children wasted,2.3,1,UG,Uganda,2016,UG2016DHS,CN_NUTS_C_WH2,104236050,I,452003,1452030,Region,..North Buganda,0,,0,1,CNNUTSCWH2,UGDHS2016452003,2016,DHS,545,419,,,1
UGA,North Buganda,4724430,Children wasted,2.3,1,UG,Uganda,2016,UG2016DHS,CN_NUTS_C_WH2,104236050,I,452003,1452030,Region,..North Buganda,0,,0,1,CNNUTSCWH2,UGDHS2016452003,2016,DHS,545,419,,,2
UGA,Kampala,1458210,Children wasted,3.9,1,UG,Uganda,2016,UG2016DHS,CN_NUTS_C_WH2,104236050,I,452004,1452040,Region,..Kampala,0,,0,1,CNNUTSCWH2,UGDHS2016452004,2016,DHS,149,191,,,1
UGA,Kampala,1458211,Children wasted,3.9,1,UG,Uganda,2016,UG2016DHS,CN_NUTS_C_WH2,104236050,I,452004,1452040,Region,..Kampala,0,,0,1,CNNUTSCWH2,UGDHS2016452004,2016,DHS,149,191,,,2
